Current Test: datasets\c2p3.txt
Current Gen	| Free space (%) | Misfits | Chromosome (X, Y)
0			  4					2			(1), (0), (22), (24), (23), (21), (18), (9), (19), (17), (3), (16), (11), (10), (5), (14), (13), (8), (15), (20), (12), (4), (2), (6), (7), 
6			  2.83334					2			(12), (1), (11), (14), (0), (6), (5), (4), (21), (22), (16), (13), (15), (23), (10), (24), (8), (18), (3), (7), (17), (19), (2), (9), (20), 
8			  2					1			(11), (10), (16), (13), (6), (23), (0), (24), (3), (20), (9), (14), (19), (18), (12), (15), (22), (8), (1), (4), (21), (17), (7), (2), (5), 
70			  1.66666					1			(11), (14), (1), (4), (20), (10), (24), (17), (21), (19), (0), (18), (23), (12), (22), (2), (16), (6), (15), (13), (9), (5), (7), (3), (8), 
112			  1.33334					1			(14), (1), (11), (4), (7), (0), (24), (17), (21), (20), (10), (16), (23), (12), (18), (2), (15), (22), (5), (9), (6), (8), (13), (19), (3), 
266			  1.16666					1			(13), (10), (1), (12), (18), (17), (0), (3), (15), (9), (19), (5), (4), (6), (22), (20), (11), (14), (23), (24), (8), (16), (21), (7), (2), 
290			  0.833336					1			(13), (10), (1), (12), (18), (23), (0), (3), (5), (9), (19), (4), (6), (22), (7), (15), (11), (21), (17), (24), (8), (14), (2), (20), (16), 
398			  0.666664					1			(13), (10), (1), (12), (24), (23), (0), (16), (5), (9), (3), (4), (11), (8), (7), (17), (14), (19), (21), (20), (18), (22), (6), (2), (15), 
1808			  0.5					1			(10), (3), (0), (1), (21), (11), (12), (20), (7), (24), (13), (23), (14), (2), (4), (17), (22), (6), (5), (18), (9), (19), (15), (16), (8), 
5524			  0					0			(16), (10), (4), (21), (14), (1), (7), (23), (0), (11), (24), (18), (2), (13), (12), (5), (22), (17), (6), (3), (15), (20), (9), (19), (8), 
