Current Test: datasets\c4p3.txt
Current Gen	| Free space (%) | Misfits | Chromosome (X, Y)
0			  4.33334					2			(15), (0), (48), (36), (23), (17), (10), (46), (14), (28), (13), (12), (2), (11), (5), (45), (42), (24), (33), (40), (6), (41), (27), (1), (38), (29), (34), (3), (4), (32), (39), (25), (35), (37), (22), (20), (9), (16), (7), (31), (26), (19), (18), (21), (30), (47), (43), (44), (8), 
2			  4.30556					3			(23), (8), (48), (39), (0), (36), (40), (24), (4), (29), (16), (1), (12), (17), (27), (6), (42), (10), (35), (7), (30), (18), (34), (37), (32), (45), (3), (9), (47), (21), (41), (5), (46), (28), (19), (14), (22), (20), (31), (43), (25), (2), (44), (33), (38), (15), (26), (11), (13), 
4			  3.75					2			(30), (35), (28), (25), (37), (6), (14), (44), (17), (48), (4), (21), (31), (27), (39), (13), (0), (40), (2), (7), (36), (11), (46), (5), (24), (42), (9), (12), (20), (41), (43), (32), (18), (19), (33), (34), (29), (23), (8), (47), (16), (3), (26), (1), (22), (45), (10), (38), (15), 
14			  3.41666					2			(30), (35), (28), (25), (37), (6), (14), (44), (17), (21), (4), (48), (31), (39), (27), (13), (0), (40), (2), (7), (36), (11), (46), (5), (24), (15), (42), (12), (20), (41), (26), (9), (18), (3), (19), (8), (29), (23), (34), (47), (16), (33), (43), (22), (1), (45), (10), (38), (32), 
20			  2.88889					2			(30), (35), (28), (25), (37), (6), (48), (44), (17), (21), (4), (14), (31), (39), (29), (13), (0), (40), (2), (7), (36), (11), (46), (5), (24), (15), (42), (12), (20), (41), (26), (23), (18), (3), (19), (8), (27), (9), (10), (47), (16), (33), (43), (22), (1), (45), (34), (38), (32), 
46			  2.72222					2			(30), (35), (28), (25), (45), (6), (48), (44), (11), (17), (4), (31), (14), (39), (29), (13), (0), (40), (2), (7), (36), (21), (46), (5), (41), (15), (42), (12), (26), (24), (33), (20), (43), (19), (3), (8), (27), (47), (10), (18), (16), (23), (9), (22), (1), (37), (34), (38), (32), 
96			  2.63889					2			(43), (35), (38), (25), (45), (6), (47), (44), (11), (33), (4), (39), (28), (29), (31), (13), (1), (40), (2), (7), (36), (10), (46), (5), (41), (19), (26), (12), (18), (27), (30), (22), (9), (15), (42), (17), (3), (48), (21), (8), (16), (23), (14), (24), (0), (37), (34), (20), (32), 
214			  1.58334					2			(43), (45), (35), (1), (18), (33), (48), (44), (6), (22), (4), (25), (28), (32), (31), (15), (13), (39), (7), (10), (2), (40), (46), (5), (41), (19), (12), (30), (27), (8), (26), (16), (36), (11), (23), (3), (38), (20), (9), (47), (42), (21), (29), (37), (0), (24), (34), (14), (17), 
216			  1.52778					1			(43), (45), (35), (1), (18), (33), (48), (44), (6), (22), (4), (25), (28), (32), (31), (15), (13), (39), (7), (10), (2), (40), (46), (5), (41), (19), (12), (30), (27), (8), (26), (16), (36), (11), (23), (3), (38), (20), (9), (17), (42), (21), (29), (37), (0), (24), (34), (14), (47), 
518			  1.47222					2			(43), (8), (45), (33), (44), (3), (48), (1), (6), (35), (4), (25), (28), (31), (29), (40), (9), (10), (7), (27), (39), (46), (16), (5), (41), (22), (12), (18), (30), (20), (13), (19), (36), (38), (42), (32), (23), (34), (17), (0), (15), (21), (2), (47), (37), (26), (24), (14), (11), 
810			  1.36111					2			(43), (3), (45), (35), (14), (44), (48), (6), (22), (4), (8), (25), (28), (40), (31), (11), (21), (2), (7), (39), (29), (16), (1), (46), (5), (41), (12), (18), (30), (19), (10), (38), (36), (13), (0), (32), (23), (42), (47), (9), (15), (33), (34), (26), (17), (24), (37), (20), (27), 
926			  1.19444					2			(43), (17), (35), (45), (33), (44), (48), (40), (22), (4), (13), (25), (28), (31), (6), (7), (15), (21), (20), (2), (39), (46), (1), (18), (5), (41), (19), (12), (30), (26), (10), (42), (32), (36), (24), (11), (9), (38), (8), (47), (23), (14), (3), (0), (27), (34), (29), (37), (16), 
968			  0.916664					1			(43), (45), (3), (35), (33), (44), (48), (40), (13), (22), (25), (4), (28), (31), (39), (7), (15), (2), (6), (20), (21), (46), (1), (42), (5), (41), (8), (12), (30), (26), (11), (18), (10), (36), (38), (24), (9), (23), (47), (19), (32), (29), (14), (0), (27), (34), (37), (17), (16), 
3806			  0.888885					2			(43), (45), (8), (15), (10), (44), (35), (47), (6), (4), (25), (28), (40), (2), (31), (18), (1), (14), (7), (37), (39), (16), (46), (13), (24), (30), (32), (38), (5), (12), (48), (33), (26), (41), (36), (27), (11), (17), (9), (3), (23), (0), (34), (20), (29), (19), (22), (21), (42), 
3818			  0.833336					2			(43), (45), (8), (22), (10), (44), (35), (47), (6), (4), (25), (28), (40), (2), (31), (18), (1), (11), (7), (37), (39), (16), (46), (13), (24), (30), (32), (38), (5), (12), (48), (33), (26), (41), (36), (27), (14), (17), (3), (9), (34), (0), (23), (20), (29), (19), (15), (21), (42), 
4036			  0.666664					1			(43), (8), (45), (16), (17), (44), (22), (47), (6), (4), (25), (28), (40), (35), (31), (9), (38), (7), (1), (37), (14), (39), (10), (29), (46), (30), (24), (32), (5), (48), (13), (12), (26), (27), (21), (11), (36), (2), (41), (0), (19), (23), (33), (34), (3), (18), (20), (15), (42), 
8828			  0.555557					1			(43), (37), (8), (44), (11), (16), (47), (22), (45), (42), (39), (25), (4), (28), (18), (6), (31), (7), (2), (1), (40), (15), (46), (30), (12), (32), (41), (5), (35), (36), (23), (13), (29), (9), (48), (24), (17), (19), (20), (34), (0), (3), (27), (14), (26), (10), (38), (33), (21), 
9030			  0.388885					2			(43), (37), (35), (16), (44), (11), (45), (29), (47), (18), (25), (39), (4), (42), (28), (40), (31), (7), (2), (6), (24), (46), (1), (30), (12), (8), (41), (5), (17), (21), (36), (9), (22), (34), (48), (26), (32), (13), (23), (27), (0), (19), (10), (3), (38), (33), (15), (14), (20), 
15440			  0.333336					1			(43), (35), (37), (44), (11), (16), (47), (40), (25), (4), (28), (6), (45), (42), (46), (2), (39), (7), (31), (26), (30), (17), (33), (8), (19), (5), (21), (13), (27), (22), (48), (12), (10), (32), (36), (38), (24), (15), (34), (41), (3), (9), (29), (23), (1), (0), (14), (18), (20), 
20000			  0.333336					1			(43), (37), (8), (44), (10), (29), (14), (48), (40), (25), (45), (4), (28), (6), (42), (31), (7), (2), (39), (46), (19), (35), (17), (33), (30), (22), (27), (26), (13), (21), (5), (34), (47), (12), (38), (24), (36), (9), (32), (23), (3), (15), (41), (11), (16), (1), (0), (20), (18), 
