Current Test: datasets\c3p3.txt
Current Gen	| Free space (%) | Misfits | Chromosome (X, Y)
0			  7.11111					2			(0), (15), (16), (13), (18), (22), (7), (17), (8), (2), (10), (24), (14), (25), (27), (9), (23), (19), (12), (21), (3), (1), (6), (11), (26), (5), (4), (20), 
2			  5.33334					1			(27), (18), (16), (9), (2), (15), (11), (23), (14), (8), (3), (21), (12), (22), (5), (25), (13), (10), (0), (24), (19), (6), (1), (26), (17), (7), (4), (20), 
48			  4.11111					2			(17), (18), (13), (3), (19), (11), (10), (1), (25), (24), (12), (8), (14), (5), (15), (0), (9), (4), (21), (26), (22), (20), (7), (6), (2), (27), (16), (23), 
66			  3.44444					2			(17), (13), (18), (3), (19), (11), (10), (25), (8), (24), (12), (1), (9), (5), (15), (0), (14), (4), (21), (26), (22), (2), (20), (27), (7), (6), (16), (23), 
118			  3.33334					2			(17), (13), (18), (3), (23), (11), (10), (25), (8), (24), (12), (1), (9), (5), (0), (26), (4), (22), (16), (6), (20), (21), (14), (15), (2), (19), (7), (27), 
150			  3					1			(1), (13), (18), (23), (3), (11), (20), (25), (8), (24), (12), (17), (6), (5), (0), (26), (27), (10), (16), (22), (9), (2), (4), (15), (14), (21), (19), (7), 
308			  1.88889					2			(1), (13), (18), (3), (11), (14), (21), (25), (24), (8), (23), (17), (12), (5), (7), (26), (0), (6), (2), (4), (27), (9), (10), (20), (19), (16), (15), (22), 
1004			  1.44444					1			(21), (13), (18), (3), (19), (1), (25), (11), (24), (8), (12), (17), (5), (26), (16), (14), (20), (9), (2), (0), (4), (6), (10), (27), (22), (7), (23), (15), 
14246			  1.33334					1			(17), (12), (13), (3), (23), (11), (25), (21), (14), (24), (27), (26), (0), (18), (16), (4), (10), (6), (15), (9), (7), (2), (1), (5), (20), (8), (19), (22), 
14772			  0.777779					2			(12), (13), (21), (3), (17), (14), (11), (25), (26), (27), (24), (10), (18), (0), (19), (4), (23), (6), (5), (9), (2), (8), (16), (1), (20), (7), (22), (15), 
14920			  0.555557					1			(1), (12), (13), (3), (11), (25), (21), (10), (14), (24), (27), (26), (23), (4), (19), (18), (5), (16), (0), (2), (15), (7), (17), (20), (9), (8), (22), (6), 
14976			  0					0			(1), (12), (13), (3), (11), (21), (25), (10), (24), (14), (26), (27), (18), (19), (0), (23), (4), (15), (16), (9), (17), (2), (20), (5), (8), (6), (22), (7), 
